CURSO ACADÉMICO;CÓDIGO;C.SITUACIÓN;SITUACIÓN;C.NATURALEZA;NATURALEZA;C.DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA;DENOMINACIÓN GENÉRICA BREVE;DENOMINACIÓN ESPECÍFICA;C.VÍA;VÍA;NOMBRE DE LA VÍA;NÚMERO;NÚMERO(EXT);PISO;PISO(EXT);ESCALERA;LETRA;C.PROV;C.MUNI;C.LOCA;PROVINCIA;MUNICIPIO;LOCALIDAD;C.POSTAL;TELÉFONO;FAX;LETRA;CORREO ELECTRÓNICO;WEB;COORD. LONGITUD;COORD. LATITUD;C.R.A;INTERNADO;CONCIERTO;JORNADA CONTINUA;COMEDOR;TRANSPORTE;
2014;05006107;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRA DE AREVALO;CALLE;CALLE;LAS ESCUELAS;2;;;;;;5;8;1;AVILA;ALDEASECA;ALDEASECA;5212;920306287;920308126;;05006107@educa.jcyl.es;http://cratierradearevalo.centros.educa.jcyl.es;-4,81654;41,0474;S;N;N;S;N;N;
2014;49007231;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRA DEL PAN;TR.;TRAVESIA;LAS CORRUPIAS;4;;;;;;49;123;1;ZAMORA;MONTAMARTA;MONTAMARTA;49149;980051988;980051988;;49007231@educa.jcyl.es;http://cratierradelpan.centros.educa.jcyl.es;-5,81179;41,65008;S;N;N;S;S;S;
2014;42003785;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRAS ALTAS;CALLE;CALLE;PICOTA;13;;;;;;42;165;4;SORIA;SAN PEDRO MANRIQUE;SAN PEDRO MANRIQUE;42174;975381117;975381117;;42003785@educa.jcyl.es;http://cratierrasaltas.centros.educa.jcyl.es;-2,23245;42,0301;S;N;N;S;S;S;
2014;42003839;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRAS DE BERLANGA;CALLE;CALLE;RAMÓN CORTÉS;;S/N;;;;;42;35;4;SORIA;BERLANGA DE DUERO;BERLANGA DE DUERO;42360;975343107;975368413;;42003839@educa.jcyl.es;http://:cratierrasdeberlanga.centros.educa.jcyl.es;-2,86298;41,46476;S;N;N;S;N;S;
2014;47006971;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRAS DE MEDINA;CALLE;CALLE;CAMINO CERVILLEGO;;S/N;;;;;47;20;1;VALLADOLID;BOBADILLA DEL CAMPO;BOBADILLA DEL CAMPO;47462;983819175;983819410;;47006971@educa.jcyl.es;http://cratierrasdemedina.centros.educa.jcyl.es;-5,02052;41,2035;S;N;N;S;N;S;
2014;49007206;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TIERRAS DE SAYAGO;CALLE;CALLE;FERIA;;S/N;;;;;49;136;1;ZAMORA;MUGA DE SAYAGO;MUGA DE SAYAGO;49212;980617558;;;49007206@educa.jcyl.es;http://cratierrasdesayago.centros.educa.jcyl.es;-6,1974;41,38586;S;N;N;S;N;N;
2014;05006089;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TOMÁS LUIS DE VICTORIA;CALLE;CALLE;ALEJANDRO RABADÁN;;S/N;;;;;5;204;2;AVILA;SANCHIDRIAN;SANCHIDRIAN;5290;920318290;920318290;;05006089@educa.jcyl.es;http://cratomasluisdevictoria.centros.educa.jcyl.es;-4,58284;40,89152;S;N;N;S;N;S;
2014;49007218;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TRES RÍOS;CALLE;CALLE;CASCAJAL;15;;;;;;49;200;1;ZAMORA;SANTA CRISTINA DE LA POLVOROSA;SANTA CRISTINA DE LA POLVOROSA;49620;980633674;980633674;;49007218@educa.jcyl.es;http://cratresrios.centros.educa.jcyl.es;-5,7098;41,99908;S;N;N;S;N;N;
2014;24018167;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA TRES RÍOS;CALLE;CALLE;LAS ERAS;8;;;;;;24;39;102;LEON;CARRIZO;VILLANUEVA DE CARRIZO;24270;987357700;987357700;;24018167@educa.jcyl.es;http://cra-tresrios.centros.educa.jcyl.es;-5,82414;42,58268;S;N;N;S;N;S;
2014;05005899;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA ULACA;CRA.;CARRETERA;VILLAVICIOSA;;S/N;;;;;5;238;3;AVILA;SOLOSANCHO;SOLOSANCHO;5130;920291163;920291163;;05005899@educa.jcyl.es;http://craulaca.centros.educa.jcyl.es;-4,90295;40,54886;S;N;N;S;N;N;
2014;05006119;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALDELAVÍA;CALLE;CALLE;JULIO ARENILLAS;;S/N;;;;;5;161;1;AVILA;NAVALPERAL DE PINARES;NAVALPERAL DE PINARES;5240;918980711;;;05006119@educa.jcyl.es;http://cravaldelavia.centros.educa.jcyl.es/sitio/;-4,41075;40,59323;S;N;N;S;N;N;
2014;05003571;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE AMBLÉS;CALLE;CALLE;PELAYO SAHAGÚN;3;;;;;;5;138;1;AVILA;MUÑOGALINDO;MUÑOGALINDO;5530;920265260;;;05003571@educa.jcyl.es;;-4,89784;40,60274;S;N;N;S;N;N;
2014;09008676;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE DE RIAZA;CALLE;CALLE;EL PARRAL;;S/N;;;;;9;218;1;BURGOS;MILAGROS;MILAGROS;9460;947548173;947548173;;09008676@educa.jcyl.es;http://cravalledelrialza.centros.educa.jcyl.es;-3,69681;41,57558;S;N;N;S;S;S;
2014;49007383;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE DE VALVERDE;CALLE;CALLE;LAS ERAS;;S/N;;;;;49;29;1;ZAMORA;BURGANES DE VALVERDE;BURGANES DE VALVERDE;49698;980640555;980640555;;49007383@educa.jcyl.es;http://cravalledevalverde.centros.educa.jcyl.es;-5,77679;41,92077;S;N;N;S;S;S;
2014;24018040;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE DEL BOEZA;CALLE;CALLE;LA CORREDERA;;S/N;;;;;24;170;202;LEON;TORRE DEL BIERZO;VENTAS DE ALBARES (LAS);24317;987517522;987517522;;24018040@educa.jcyl.es;http://cravalledelboeza.centros.educa.jcyl.es;-6,39027;42,60386;S;N;N;S;N;N;
2014;24018003;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALLE DEL VALDUERNA;PZ.;PLAZA;LAS ESCUELAS;8;;;;;;24;66;1;LEON;DESTRIANA;DESTRIANA;24730;987630048;;;24018003@educa.jcyl.es;http://cravalledelduerna.centros.educa.jcyl.es;-6,14782;42,2736;S;N;N;S;N;S;
2014;37009593;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VALVANERA;CALLE;CALLE;JORGE MORO;;S/N;;;;;37;297;3;SALAMANCA;SANTIBAÑEZ DE BEJAR;SANTIBAÑEZ DE BEJAR;37740;923594281;923594281;;37009593@educa.jcyl.es;http://cravalvanera.centros.educa.jcyl.es;-5,61112;40,48665;S;N;N;S;N;N;
2014;24018027;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VEGA DEL ESLA;CALLE;CALLE;ELENA YUGUEROS;2;;;;;;24;168;1;LEON;TORAL DE LOS GUZMANES;TORAL DE LOS GUZMANES;24237;987760476;;;24018027@educa.jcyl.es;http://cravegadelesla.centros.educa.jcyl.es;-5,56828;42,24286;S;N;N;S;N;N;
2014;24018441;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VEGACEMAR;CALLE;CALLE;TRASCORRALES;;S/N;;;;;24;148;3;LEON;SAN JUSTO DE LA VEGA;SAN JUSTO DE LA VEGA;24710;987617501;987615381;;24018441@educa.jcyl.es;http://cravegacemar.centros.educa.jcyl.es;-6,01472;42,45314;S;N;N;S;S;S;
2014;05005991;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VETONIA;CALLE;CALLE;CAMINO DE TEJAR;;S/N;;;;;5;189;1;AVILA;POYALES DEL HOYO;POYALES DEL HOYO;5492;920390168;;;05005991@educa.jcyl.es;http://cravetonia.centros.educa.jcyl.es;-5,16512;40,17354;S;N;N;S;S;N;
2014;49007371;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VÍA DE LA PLATA;CALLE;CALLE;RODRÍGUEZ DE LA FUENTE;;S/N;;;;;49;187;1;ZAMORA;SAN CRISTOBAL DE ENTREVIÑAS;SAN CRISTOBAL DE ENTREVIÑAS;49690;980643889;;;49007371@educa.jcyl.es;http://craviadelaplata.centros.educa.jcyl.es;-5,64066;42,04166;S;N;N;S;N;N;
2014;47007173;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRA VILLAS DEL SEQUILLO;CALLE;CALLE;SAN SEBASTIÁN;4;;;;;;47;197;1;VALLADOLID;VILLABRAGIMA;VILLABRAGIMA;47820;983714192;983714192;;47007173@educa.jcyl.es;http://cravillasdelsequillo.centros.educa.jcyl.es;-5,11299;41,81981;S;N;N;S;N;N;
2014;47003210;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;CRISTÓBAL COLÓN;CALLE;CALLE;CIGUEÑA;26;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47012;983291887;983291887;;47003210@educa.jcyl.es;http://cpcristobalcolon.centros.educa.jcyl.es;-4,70946;41,64722;N;N;N;S;S;S;
2014;24001490;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DE VALLES;CALLE;CALLE;INOCENCIO MATEO;;S/N;;;;;24;21;4;LEON;BOÑAR;BOÑAR;24850;987735275;987735275;;24001490@educa.jcyl.es;http://ceipvalles.centros.educa.jcyl.es;-5,31944;42,8643;N;N;N;S;S;S;
2014;40003356;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DIEGO DE COLMENARES;PS.;PASEO;CONDE SEPÚLVEDA;2;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40002;921420275;921429092;;40003356@educa.jcyl.es;http://ceipdiegodecolmenares.centros.educa.jcyl.es;-4,1172;40,94096;N;N;N;S;S;N;
2014;42000280;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DIEGO LAINEZ;CALLE;CALLE;SAN PEDRO;;S/N;;;;;42;20;2;SORIA;ALMAZAN;ALMAZAN;42200;975318014;975318014;;42000280@educa.jcyl.es;http://cpdiegolainez.centros.educa.jcyl.es;-2,53432;41,48603;N;N;N;S;S;S;
2014;49006585;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;D.JOSÉ GALERA MORENO;CALLE;CALLE;ARAPILES;;S/N;;;;;49;275;2;ZAMORA;ZAMORA;ZAMORA;49018;980516538;980516538;;49006585@educa.jcyl.es;http://cpjosegaleramoreno.centros.educa.jcyl.es;-5,73614;41,50768;N;N;N;S;S;N;
2014;40003307;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DOMINGO DE SOTO;PZ.;PLAZA;DOCTOR ANDRÉS LAGUNA;6;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40001;921461961;921461992;;40003307@educa.jcyl.es;http://ceipdomingodesoto.centros.educa.jcyl.es;-4,12096;40,95015;N;N;N;S;S;N;
2014;09003630;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DOMINGO VIEJO;CALLE;CALLE;DOMINGO VIEJO;2;;;;;;9;211;1;BURGOS;MELGAR DE FERNAMENTAL;MELGAR DE FERNAMENTAL;9100;947372266;947372266;;09003630@educa.jcyl.es;http://ceipdomingoviejo.centros.educa.jcyl.es;-4,24986;42,40191;N;N;N;S;S;S;
2014;05001493;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DOÑA CONCEPCIÓN ARENAL;AV.;AVENIDA;DE CASTILLA-LEÓN;15;;;;;;5;54;1;AVILA;CASAVIEJA;CASAVIEJA;5450;918678330;918678330;;05001493@educa.jcyl.es;;-4,766;40,28114;N;N;N;S;N;N;
2014;09008068;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;DOÑA MENCIA DE VELASCO;AV.;AVENIDA;MENCÍA DE VELASCO;31;;;;;;9;56;1;BURGOS;BRIVIESCA;BRIVIESCA;9240;947591106;947591106;;09008068@educa.jcyl.es;http://cpmenciadevelasco.centros.educa.jcyl.es;-3,32007;42,54355;N;N;N;S;S;N;
2014;47011474;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL ABROJO;CALLE;CALLE;COMUNIDAD DE LA RIOJA;;S/N;;;;;47;76;3;VALLADOLID;LAGUNA DE DUERO;LAGUNA DE DUERO;47140;983319590;;;47011474@educa.jcyl.es;http://ceipelabrojo.centros.educa.jcyl.es;-4,71464;41,57731;N;N;N;S;S;N;
2014;34002095;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL MUNDO;CALLE;CALLE;LA ERA;;S/N;;;;;34;136;1;PALENCIA;POZA DE LA VEGA;POZA DE LA VEGA;34111;979062995;;;34002095@educa.jcyl.es;;-4,79776;42,57773;N;N;N;S;N;N;
2014;34000992;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL OTERO;CALLE;CALLE;LA IGLESIA;7;;;;;;34;80;1;PALENCIA;GUARDO;GUARDO;34880;979852017;979852017;;34000992@educa.jcyl.es;http://ceipelotero.centros.educa.jcyl.es;-4,84295;42,78876;N;N;N;S;S;N;
2014;40003290;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PEÑASCAL;CALLE;CALLE;SANTA TERESA DE JESÚS;17;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40004;921420842;921423119;;40003290@educa.jcyl.es;http://ceipelpenascal.centros.educa.jcyl.es;-4,10633;40,94393;N;N;N;S;S;N;
2014;47011401;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PERAL;CALLE;CALLE;JOSÉ VELICIA;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47008;983244080;;;47011401@educa.jcyl.es;http://:ceipelperal.centros.educa.jcyl.es;-4,75516;41,61596;N;N;N;S;S;N;
2014;49007620;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PINAR;CALLE;CALLE;DOCTOR BREL;;S/N;;;;;49;21;1;ZAMORA;BENAVENTE;BENAVENTE;49600;980633622;980633622;;49007620@educa.jcyl.es;http://ceipelpinar.centros.educa.jcyl.es;-5,67311;42,00653;N;N;N;S;S;N;
2014;05005383;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PRADILLO;CALLE;CALLE;ARSENIO GUTIÉRREZ PALACIOS;6;;;;;;5;19;3;AVILA;AVILA;AVILA;5005;920256839;920256839;;05005383@educa.jcyl.es;http://cpelpradillo.centros.educa.jcyl.es;-4,69255;40,66429;N;N;N;S;S;S;
2014;47003052;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PRADO;CALLE;CALLE;EL PRADO;8;;;;;;47;182;1;VALLADOLID;VALDESTILLAS;VALDESTILLAS;47240;983551326;983551326;;47003052@educa.jcyl.es;http://ceipelprado.centros.educa.jcyl.es;-4,77252;41,47906;N;N;N;S;N;N;
2014;47001511;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL PRADO;CALLE;CALLE;MIGUEL DELIBES;;S/N;;;;;47;87;1;VALLADOLID;MEGECES;MEGECES;47440;983604248;983604248;;47001511@educa.jcyl.es;http://cpelprado.centros.educa.jcyl.es;-4,56854;41,40796;N;N;N;S;N;N;
2014;49000571;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL TERA;CRA.;CARRETERA;BENAVENTE-ORENSE;74;;;;;;49;33;2;ZAMORA;CAMARZANA DE TERA;CAMARZANA DE TERA;49620;980649039;980649039;;49000571@educa.jcyl.es;http://ceipeltera.centros.educa.jcyl.es;-6,03286;41,99367;N;N;N;S;S;S;
2014;05001237;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EL ZAIRE;CALLE;CALLE;GOYA;;S/N;;;;;5;41;1;AVILA;BURGOHONDO;BURGOHONDO;5113;920283038;920283038;;05001237@educa.jcyl.es;http://cpelzaire.centros.educa.jcyl.es;-4,78933;40,4152;N;N;N;S;N;S;
2014;40005262;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ELENA FORTÚN;CALLE;CALLE;DÁMASO ALONSO;;S/N;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40006;921432174;921412859;;40005262@educa.jcyl.es;;-4,09207;40,92972;N;N;N;S;S;N;
2014;47011413;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ELVIRA LINDO GARRIDO;CALLE;CALLE;GUADIANA;11;;;;;;47;10;1;VALLADOLID;ARROYO DE LA ENCOMIENDA;ARROYO DE LA ENCOMIENDA;47195;983407700;;;47011413@educa.jcyl.es;http://ceipelviralindo.centros.educa.jcyl.es;-4,7718;41,62698;N;N;N;S;S;N;
2014;24009609;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EMILIA MENÉNDEZ;CALLE;CALLE;EMILIA MENÉNDEZ;;S/N;;;;;24;134;8;LEON;ROBLA (LA);ROBLA (LA);24640;987570134;987570134;;24009609@educa.jcyl.es;http://cpemiliamenendez.centros.educa.jcyl.es;-5,63204;42,8051;N;N;N;S;S;S;
2014;49003961;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ENTREVALLES;CALLE;CALLE;LA MILLA;21;;;;;;49;193;1;ZAMORA;SAN PEDRO DE CEQUE;SAN PEDRO DE CEQUE;49628;980641527;;;49003961@educa.jcyl.es;http://ceipentrevalles.centros.educa.jcyl.es;-6,076;42,04352;N;N;N;S;N;N;
2014;40004464;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;ERESMA;CALLE;CALLE;LOS SILVERIOS;10;;;;;;40;194;6;SEGOVIA;SEGOVIA;SEGOVIA;40004;921431565;921442957;;40004464@educa.jcyl.es;http://ceiperesma.centros.educa.jcyl.es;-4,10011;40,94355;N;N;N;S;S;N;
2014;47001869;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;EUROPA;CALLE;CALLE;CARRETAS;;S/N;;;;;47;111;2;VALLADOLID;PEDRAJA DE PORTILLO (LA);PEDRAJA DE PORTILLO (LA);47196;983553088;983553088;;47001869@educa.jcyl.es;http://ceipeuropa.centros.educa.jcyl.es;-4,6496;41,47145;N;N;N;S;N;N;
2014;24007820;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FEDERICO GARCIA LORCA;CALLE;CALLE;LUIS VIVES;14;;;;;;24;114;13;LEON;POLA DE GORDON (LA);POLA DE GORDON (LA);24600;987588025;987588113;;24007820@educa.jcyl.es;http://ceipfedericogarcialorca.centros.educa.jcyl.es;-5,67561;42,85597;N;N;N;S;S;S;
2014;47006065;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FEDERICO GARCÍA LORCA;CALLE;CALLE;HUERTAS;;S/N;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47005;983392701;983392701;;47006065@educa.jcyl.es;http://cpfedericogarcialorca.centros.educa.jcyl.es;-4,71213;41,6562;N;N;N;S;S;N;
2014;47000774;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FÉLIX CUADRADO LOMAS;AV.;AVENIDA;JUAN MERINO LAPICE. 1;;;;;;;47;52;1;VALLADOLID;CISTERNIGA;CISTERNIGA;47193;983401593;983403037;;47000774@educa.jcyl.es;http://ceipfelixcuadradolomas.centros.educa.jcyl.es;-4,68296;41,6115;N;N;N;S;S;N;
2014;37006038;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FÉLIX RODRÍGUEZ DE LA FUENTE;CALLE;CALLE;DE LA DOCENCIA;;S/N;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37005;923220138;;;37006038@educa.jcyl.es;http://cpfelixrodriguezdelafuente.centros.educa.jcyl.es;-5,65401;40,98071;N;N;N;S;S;N;
2014;09005420;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FERNÁN GONZÁLEZ;CALLE;CALLE;SANTA TERESA;6;;;;;;9;330;4;BURGOS;SALAS DE LOS INFANTES;SALAS DE LOS INFANTES;9600;947380888;947380077;;09005420@educa.jcyl.es;http://ceipfernangonzalez.centros.educa.jcyl.es;-3,28574;42,02252;N;N;N;N;S;S;
2014;09000161;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FERNÁN GONZÁLEZ;GL.;GLORIETA;ROSALES;;S/N;;;;;9;18;2;BURGOS;ARANDA DE DUERO;ARANDA DE DUERO;9400;947546282;947546358;;09000161@educa.jcyl.es;http://cpfernangonzalez.centros.educa.jcyl.es;-3,68974;41,66567;N;N;N;S;S;N;
2014;09008822;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FERNANDO DE ROJAS;CALLE;CALLE;PASAJE FERNANDO DE ROJAS;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9007;947488080;947470906;;09008822@educa.jcyl.es;http://cpfernandoderojas.centros.educa.jcyl.es;-3,66567;42,34852;N;N;N;S;S;S;
2014;49006263;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FERNANDO II;CALLE;CALLE;SANTA CLARA;;S/N;;;;;49;21;1;ZAMORA;BENAVENTE;BENAVENTE;49600;980630539;980630539;;49006263@educa.jcyl.es;http://ceipfernandoii.centros.educa.jcyl.es;-5,67935;41,99698;N;N;N;S;N;N;
2014;37000796;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FILIBERTO VILLALOBOS;CALLE;CALLE;FILIBERTO VILLALOBOS;2;;;;;;37;38;1;SALAMANCA;BABILAFUENTE;BABILAFUENTE;37330;923360910;923360910;;37000796@educa.jcyl.es;http://ceipfilibertovillalobos.centros.educa.jcyl.es;-5,42478;40,97789;N;N;N;S;S;S;
2014;37003128;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FILIBERTO VILLALOBOS;CALLE;CALLE;ALFONSO XIII;103;;;;;;37;156;5;SALAMANCA;GUIJUELO;GUIJUELO;37770;923580921;923580921;;37003128@educa.jcyl.es;http://ceipfilibertovillalobosguijuelo.centros.educa.jcyl.es;-5,67094;40,55574;N;N;N;S;S;S;
2014;37000917;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FILIBERTO VILLALOBOS;CALLE;CALLE;FILIBERTO VILLALOBOS;;S/N;;;;;37;46;1;SALAMANCA;BEJAR;BEJAR;37700;923408172;923408046;;37000917@educa.jcyl.es;http://www.filibertovillalobos.com;-5,76709;40,38514;N;N;N;S;S;N;
2014;37005241;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FILIBERTO VILLALOBOS;CALLE;CALLE;BEGONIAS;1;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37004;923230202;923230202;;37005241@educa.jcyl.es;http://cpfilibertovillalobos.centros.educa.jcyl.es;-5,6519;40,97641;N;N;N;S;S;N;
2014;34000244;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FRANCISCO ARGOS;CALLE;CALLE;AGAPITO MARAZUELA;28;;;;;;34;23;3;PALENCIA;VENTA DE BAÑOS;VENTA DE BAÑOS;34200;979770291;979770291;;34000244@educa.jcyl.es;;-4,49905;41,92082;N;N;N;S;S;S;
2014;47003453;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FRANCISCO DE QUEVEDO Y VILLEGAS;CALLE;CALLE;GRANADOS;1;;;;;;47;186;5;VALLADOLID;VALLADOLID;VALLADOLID;47006;983476809;983476809;;47003453@educa.jcyl.es;http://ceipfranciscoquevedo.centros.educa.jcyl.es;-4,74173;41,63399;N;N;N;S;S;N;
2014;37005253;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FRANCISCO DE VITORIA;CALLE;CALLE;PADILLEROS;2;;;;;;37;274;2;SALAMANCA;SALAMANCA;SALAMANCA;37002;923218493;923218493;;37005253@educa.jcyl.es;http://cpfranciscodevitoria.centros.educa.jcyl.es;-5,66198;40,96888;N;N;N;S;S;N;
2014;09000914;A;ALTA;1;PÚBLICO;14;COLEGIO DE EDUCACION INFANTIL Y PRIMARIA;CEIP;FRANCISCO DE VITORIA;AV.;AVENIDA;DE CANTABRIA;;S/N;;;;;9;59;1;BURGOS;BURGOS;BURGOS;9006;947219184;947219184;;09000914@educa.jcyl.es;http://ceipfranciscodevitoria.centros.educa.jcyl.es;-3,6902;42,3532;N;N;N;S;S;S;
