INCIDENTID,TYPE,DESCRIPTION,DATE,DISTRICT,STATE,ADDRESS,asWKT
149011811,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,CHESTNUT ST / LEAVENWORTH ST,POINT(37.8031360312798 -122.418153513396)
146181162,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,2400.0 Block of GEARY BL,POINT(37.7827983559392 -122.443204929701)
140698052,OTHER_OFFENSES,TRAFFIC VIOLATION ARREST,2014-12-29,PARK,"ARREST, BOOKED",HAIGHT ST / SHRADER ST,POINT(37.7693505382077 -122.451864552636)
146179543,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,CENTRAL,NONE,PINE ST / GRANT AV,POINT(37.7914980828722 -122.405744762009)
146171969,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,DUBOCE AV / SCOTT ST,POINT(37.7691138798281 -122.434895339697)
140719642,NON_CRIMINAL,FOUND PROPERTY,2014-12-29,CENTRAL,NONE,600.0 Block of BUSH ST,POINT(37.7902751869715 -122.408132211364)
140713531,MISSING_PERSON,FOUND PERSON,2014-12-29,NORTHERN,LOCATED,1000.0 Block of LARKIN ST,POINT(37.7874849508692 -122.418325804095)
140714636,FRAUD,"CREDIT CARD, THEFT BY USE OF",2014-12-29,CENTRAL,NONE,200.0 Block of GEARY ST,POINT(37.7874944447786 -122.407434204569)
140698143,OTHER_OFFENSES,CONSPIRACY,2014-12-29,INGLESIDE,"ARREST, BOOKED",PERSIA AV / PRAGUE ST,POINT(37.7189436958174 -122.427191891813)
140815610,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,MISSION,"ARREST, CITED",VALENCIA ST / 16TH ST,POINT(37.764917890972 -122.421886357981)
140818476,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,MASON ST / CLAY ST,POINT(37.7936431898982 -122.411189433629)
140800906,OTHER_OFFENSES,VIOLATION OF MUNICIPAL CODE,2014-12-29,NORTHERN,"ARREST, BOOKED",800.0 Block of EDDY ST,POINT(37.7827993333406 -122.421828641798)
146178391,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,GRANT AV / PFEIFFER ST,POINT(37.8048347765807 -122.408430917627)
146184893,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,MISSION,NONE,400.0 Block of HAMPSHIRE ST,POINT(37.7638421985119 -122.408329704507)
140639090,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,INGLESIDE,"ARREST, CITED",4800.0 Block of MISSION ST,POINT(37.7210069114257 -122.43753199187)
140795266,WARRANTS,ENROUTE TO ADULT AUTHORITY,2014-12-29,NORTHERN,"ARREST, BOOKED",2100.0 Block of LOMBARD ST,POINT(37.7996730415416 -122.43711201063)
146168790,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,INGLESIDE,NONE,CHURCH ST / DAY ST,POINT(37.742895787883 -122.426595481075)
140654731,ASSAULT,BATTERY,2014-12-29,MISSION,NONE,MISSION ST / 26TH ST,POINT(37.749041309393 -122.418137290501)
140770600,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,NORTHERN,JUVENILE BOOKED,FILLMORE ST / GOLDEN GATE AV,POINT(37.7795647498959 -122.431952436364)
146193167,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,GOUGH ST / HICKORY ST,POINT(37.7754858195182 -122.422696225011)
140795868,TRESPASS,TRESPASSING,2014-12-29,BAYVIEW,"ARREST, CITED",0.0 Block of WILLS ST,POINT(37.7361507160485 -122.379095076091)
140649663,KIDNAPPING,"ATTEMPTED KIDNAPPING, ADULT VICTIM",2014-12-29,CENTRAL,NONE,1200.0 Block of BROADWAY ST,POINT(37.796684597257 -122.417047994844)
140771686,OTHER_OFFENSES,MISCELLANEOUS INVESTIGATION,2014-12-29,MISSION,NOT PROSECUTED,400.0 Block of VALENCIA ST,POINT(37.7658274560376 -122.421934044465)
140785580,NON_CRIMINAL,FOUND PROPERTY,2014-12-29,SOUTHERN,NONE,200.0 Block of 8TH ST,POINT(37.775850810206 -122.411085782143)
146186190,LARCENY_THEFT,GRAND THEFT OF PROPERTY,2014-12-29,NORTHERN,NONE,3000.0 Block of LAGUNA ST,POINT(37.7986412032676 -122.43088811912)
146176129,NON_CRIMINAL,LOST PROPERTY,2014-12-29,SOUTHERN,NONE,700.0 Block of MARKET ST,POINT(37.7867587535715 -122.404493483128)
140888504,OTHER_OFFENSES,MISCELLANEOUS INVESTIGATION,2014-12-29,PARK,NONE,800.0 Block of CLAYTON ST,POINT(37.7654047174421 -122.447829748056)
140641829,ASSAULT,THREATS AGAINST LIFE,2014-12-29,INGLESIDE,NONE,200.0 Block of JOHNFSHELLEY DR,POINT(37.7193027036387 -122.418888526228)
140820017,ASSAULT,INFLICT INJURY ON COHABITEE,2014-12-29,BAYVIEW,NONE,3RD ST / PALOU AV,POINT(37.7340152181019 -122.390971734551)
140748867,NON_CRIMINAL,LOST PROPERTY,2014-12-29,PARK,NONE,0.0 Block of CASTRO ST,POINT(37.7686887134648 -122.435718550322)
140680015,WEAPON_LAWS,POSS OF LOADED FIREARM,2014-12-29,MISSION,"ARREST, BOOKED",3200.0 Block of 24TH ST,POINT(37.7522956604011 -122.416962087882)
140772151,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,2014-12-29,BAYVIEW,"ARREST, BOOKED",2100.0 Block of 24TH ST,POINT(37.7533669888116 -122.400788990979)
140680883,LARCENY_THEFT,PETTY THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,100.0 Block of MARTIN LUTHER KING JR DR,POINT(37.7674684454356 -122.460716567557)
146165730,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,STATES ST / CASTRO ST,POINT(37.7634629489948 -122.435260251626)
140665352,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,SOUTHERN,"ARREST, CITED",100.0 Block of OTIS ST,POINT(37.7705590118411 -122.420253328411)
146199541,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,1600.0 Block of TURK ST,POINT(37.7800986675016 -122.436130537847)
146204639,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,BROADWAY ST / FRONT ST,POINT(37.7987292250849 -122.399875723567)
140802770,ARSON,ATTEMPTED ARSON,2014-12-29,INGLESIDE,NONE,1400.0 Block of ALEMANY BL,POINT(37.728779195335 -122.434270311866)
140777587,SUSPICIOUS_OCC,SUSPICIOUS OCCURRENCE,2014-12-29,INGLESIDE,NONE,5600.0 Block of MISSION ST,POINT(37.7110528177636 -122.4470734772)
140754450,VEHICLE_THEFT,STOLEN TRUCK,2014-12-29,RICHMOND,NONE,100.0 Block of 12TH AV,POINT(37.7860231009071 -122.471130239946)
140697593,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,MISSION,"ARREST, BOOKED",VERMONT ST / 23RD ST,POINT(37.7544534411769 -122.403524795218)
146185368,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,CENTRAL,NONE,HYDE ST / GREENWICH ST,POINT(37.8010633371022 -122.419429332368)
140800536,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",2014-12-29,INGLESIDE,NONE,400.0 Block of HANOVER ST,POINT(37.7084356516871 -122.445628817968)
146192874,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,SOUTHERN,NONE,900.0 Block of MISSION ST,POINT(37.7826988565892 -122.406463856428)
146200308,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,TENDERLOIN,NONE,GOLDEN GATE AV / LEAVENWORTH ST,POINT(37.7818621883318 -122.413869632554)
140806891,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,2600.0 Block of GEARY BL,POINT(37.7823643134787 -122.447204009307)
140754870,MISSING_PERSON,FOUND PERSON,2014-12-29,BAYVIEW,NONE,700.0 Block of BARNEVELD AV,POINT(37.7340639257741 -122.407675110705)
140728239,OTHER_OFFENSES,TRAFFIC VIOLATION,2014-12-29,CENTRAL,"ARREST, CITED",THE EMBARCADERONORTH ST / BROADWAY ST,POINT(37.7990658806759 -122.397391852808)
140656771,ROBBERY,ROBBERY OF A BANK WITH A GUN,2014-12-29,SOUTHERN,NONE,700.0 Block of MARKET ST,POINT(37.7876531063294 -122.403481151214)
140796913,ASSAULT,BATTERY,2014-12-29,BAYVIEW,"ARREST, CITED",1600.0 Block of PALOU AV,POINT(37.7346826112664 -122.392389056489)
140824291,SUSPICIOUS_OCC,SUSPICIOUS OCCURRENCE,2014-12-29,RICHMOND,NONE,600.0 Block of 6TH AV,POINT(37.7762801767261 -122.463984380275)
140765043,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,SOUTHERN,NONE,0.0 Block of COLINPKELLYJR ST,POINT(37.7824949025305 -122.391167675297)
146215755,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,BAYVIEW,NONE,25TH ST / WISCONSIN ST,POINT(37.7521948640224 -122.398453963916)
140717561,NON_CRIMINAL,AIDED CASE,2014-12-29,TARAVAL,EXCEPTIONAL CLEARANCE,3200.0 Block of 20TH AV,POINT(37.7290910125835 -122.476011600296)
140641556,WARRANTS,WARRANT ARREST,2014-12-29,BAYVIEW,"ARREST, BOOKED",1500.0 Block of KIRKWOOD AV,POINT(37.7370932265658 -122.388140039299)
140814258,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,2014-12-29,INGLESIDE,NONE,MISSION ST / HARRINGTON ST,POINT(37.7251760698477 -122.434425859444)
140642651,VEHICLE_THEFT,STOLEN TRUCK,2014-12-29,NORTHERN,NONE,EDDY ST / POLK ST,POINT(37.7830998244889 -122.419183096362)
140673781,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",2014-12-29,PARK,NONE,100.0 Block of FREDERICK ST,POINT(37.7673841248277 -122.445314270541)
140658363,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,NORTHERN,"ARREST, CITED",DUBOCE AV / CHURCH ST,POINT(37.769455617889 -122.429128783477)
146153898,NON_CRIMINAL,LOST PROPERTY,2014-12-29,PARK,NONE,FREDERICK ST / DELMAR ST,POINT(37.7673206510498 -122.44554453082)
140691169,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,BAYVIEW,"ARREST, BOOKED",WILLIAMS AV / LUCY ST,POINT(37.7293996551171 -122.393583081098)
140735284,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,SOUTHERN,NONE,0.0 Block of RODGERS ST,POINT(37.7751122107961 -122.409006524757)
146184859,LARCENY_THEFT,GRAND THEFT OF PROPERTY,2014-12-29,TARAVAL,NONE,0.0 Block of HARDING RD,POINT(37.7248201851077 -122.49345810075)
140748005,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,PARK,NONE,100.0 Block of TWINPEAKS BL,POINT(37.7601894095942 -122.447092224053)
140709637,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,2014-12-29,BAYVIEW,"ARREST, BOOKED",300.0 Block of WILLIAMS AV,POINT(37.7301908428576 -122.399382667574)
140715612,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",2014-12-29,NORTHERN,NONE,1000.0 Block of EDDY ST,POINT(37.782307864119 -122.42569487639)
140691056,OTHER_OFFENSES,TRAFFIC VIOLATION ARREST,2014-12-29,MISSION,"ARREST, BOOKED",CASTRO ST / 21ST ST,POINT(37.7560936694709 -122.434545854423)
140807720,OTHER_OFFENSES,LOST/STOLEN LICENSE PLATE,2014-12-29,TARAVAL,NONE,2400.0 Block of TARAVAL ST,POINT(37.742224759729 -122.491934198522)
140785875,WARRANTS,WARRANT ARREST,2014-12-29,MISSION,"ARREST, BOOKED",1000.0 Block of POTRERO AV,POINT(37.7568256145719 -122.406656623063)
140697844,WARRANTS,WARRANT ARREST,2014-12-29,TENDERLOIN,"ARREST, BOOKED",400.0 Block of TURK ST,POINT(37.7825089972953 -122.416027992944)
140687168,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,MISSION,NONE,2300.0 Block of 16TH ST,POINT(37.7657158874944 -122.409216071434)
140712094,ROBBERY,ATTEMPTED ROBBERY RESIDENCE WITH BODILY FORCE,2014-12-29,CENTRAL,NONE,900.0 Block of CLAY ST,POINT(37.794144799931 -122.408104876343)
140799547,NON_CRIMINAL,LOST PROPERTY,2014-12-29,TENDERLOIN,NONE,600.0 Block of ELLIS ST,POINT(37.7842782683834 -122.417128630302)
140757181,OTHER_OFFENSES,RESISTING ARREST,2014-12-29,BAYVIEW,JUVENILE CITED,3RD ST / PALOU AV,POINT(37.7340152181019 -122.390971734551)
140639642,TRESPASS,TRESPASSING,2014-12-29,SOUTHERN,NONE,500.0 Block of HOWARD ST,POINT(37.7871009811111 -122.397794955844)
146157680,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,BRYANT ST / THE EMBARCADEROSOUTH ST,POINT(37.7871027247862 -122.388007401911)
140665051,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,PARK,"ARREST, BOOKED",STANYAN ST / HAIGHT ST,POINT(37.7691662978348 -122.45353456066)
146173777,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,BRYANT ST / MAIN ST,POINT(37.7868979973773 -122.388784430412)
146204617,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,JONES ST / SUTTER ST,POINT(37.7885973839924 -122.4135447894)
140641960,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,MISSION,"ARREST, BOOKED",2000.0 Block of MARKET ST,POINT(37.7691618402243 -122.426893114012)
146181946,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,TARAVAL,NONE,600.0 Block of JUDAH ST,POINT(37.761957306043 -122.468611620792)
140784275,LARCENY_THEFT,PETTY THEFT BICYCLE,2014-12-29,NORTHERN,NONE,700.0 Block of VANNESS AV,POINT(37.7824559795731 -122.420599074484)
146162479,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,CENTRAL,NONE,BATTERY ST / CLAY ST,POINT(37.7950135264725 -122.40033450691)
140843752,ASSAULT,STALKING,2014-12-29,CENTRAL,NONE,2300.0 Block of STOCKTON ST,POINT(37.8069716222618 -122.410545116223)
140855848,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",2014-12-29,TARAVAL,NONE,1400.0 Block of 31ST AV,POINT(37.7598860709148 -122.489903454718)
146161471,LARCENY_THEFT,GRAND THEFT OF PROPERTY,2014-12-29,INGLESIDE,NONE,29TH ST / MISSION ST,POINT(37.7440381549451 -122.420896598735)
140807548,MISSING_PERSON,MISSING JUVENILE,2014-12-29,BAYVIEW,NONE,2000.0 Block of REVERE AV,POINT(37.7362858977235 -122.398316964991)
146197034,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,BAYVIEW,NONE,MARIPOSA ST / TEXAS ST,POINT(37.7639083230247 -122.395684170828)
146164146,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,BAYVIEW,NONE,400.0 Block of BAY SHORE BL,POINT(37.7393801941947 -122.40685393993)
140680601,LIQUOR_LAWS,SALE OF ALCOHOL TO MINOR,2014-12-29,NORTHERN,"ARREST, CITED",2300.0 Block of CHESTNUT ST,POINT(37.8001059727311 -122.441559616519)
140790028,ROBBERY,"ROBBERY, BODILY FORCE",2014-12-29,TARAVAL,NONE,LINCOLN WY / 9TH AV,POINT(37.7659245297987 -122.466442684206)
140783089,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,TARAVAL,NONE,400.0 Block of VIDAL DR,POINT(37.7167080935022 -122.484774836299)
140818169,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,BAYVIEW,"ARREST, BOOKED",2200.0 Block of JERROLD AV,POINT(37.7450235393896 -122.400315356977)
140811038,OTHER_OFFENSES,POSSESSION OF BURGLARY TOOLS,2014-12-29,NORTHERN,NONE,LAGUNA ST / MARKET ST,POINT(37.7707478792893 -122.424854040258)
146157016,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,BRYANT ST / 4TH ST,POINT(37.7795658460589 -122.398063445395)
146179521,NON_CRIMINAL,LOST PROPERTY,2014-12-29,CENTRAL,NONE,100.0 Block of LOMBARD ST,POINT(37.8039935469737 -122.403370483028)
140718434,ASSAULT,BATTERY,2014-12-29,BAYVIEW,NONE,PHELPS ST / NEWCOMB AV,POINT(37.7373529004209 -122.393526326012)
140799406,NON_CRIMINAL,COURTESY REPORT,2014-12-29,BAYVIEW,UNFOUNDED,2600.0 Block of SAN BRUNO AV,POINT(37.727710580421 -122.403582940793)
140684142,MISSING_PERSON,FOUND PERSON,2014-12-29,RICHMOND,LOCATED,600.0 Block of 32ND AV,POINT(37.7777961479306 -122.492050468053)
146186996,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,TARAVAL,NONE,200.0 Block of SADOWA ST,POINT(37.7123935978926 -122.460831886992)
140678258,DRUG_NARCOTIC,POSSESSION OF MARIJUANA,2014-12-29,CENTRAL,"ARREST, BOOKED",NORTHPOINT ST / STOCKTON ST,POINT(37.8069630726241 -122.410500605559)
140664310,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,TARAVAL,NONE,FUNSTON AV / 12TH AV,POINT(37.7507980775732 -122.469014112651)
146194030,NON_CRIMINAL,LOST PROPERTY,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140706655,DRUG_NARCOTIC,POSSESSION OF METH-AMPHETAMINE,2014-12-29,BAYVIEW,"ARREST, BOOKED",1700.0 Block of LASALLE AV,POINT(37.7378813506295 -122.391045481943)
146177581,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,RICHMOND,NONE,25TH AV / FULTON ST,POINT(37.7725658462312 -122.484194946272)
146202893,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,INGLESIDE,NONE,SCHWERIN ST / GARRISON AV,POINT(37.7092121483197 -122.411968127281)
140817757,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,BAYVIEW,"ARREST, CITED",NEWCOMB AV / 3RD ST,POINT(37.7355926106158 -122.390416955474)
140710684,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,2014-12-29,CENTRAL,"ARREST, BOOKED",400.0 Block of BROADWAY ST,POINT(37.7980597918343 -122.404880008738)
140793674,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",2014-12-29,INGLESIDE,NONE,1400.0 Block of GENEVA AV,POINT(37.7129080194728 -122.432055048461)
140707910,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",2014-12-29,RICHMOND,NONE,600.0 Block of 8TH AV,POINT(37.7769646813083 -122.46628087945)
140689675,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,INGLESIDE,NONE,FRANCONIA ST / POWHATTAN AV,POINT(37.7412581622191 -122.408392713476)
140774395,LARCENY_THEFT,ATTEMPTED PETTY THEFT OF PROPERTY,2014-12-29,NORTHERN,NONE,300.0 Block of FULTON ST,POINT(37.7788462011547 -122.422315627817)
146191365,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,INGLESIDE,NONE,300.0 Block of WILDE AV,POINT(37.7161976587559 -122.402123041263)
140748823,LARCENY_THEFT,PETTY THEFT WITH PRIOR,2014-12-29,TENDERLOIN,"ARREST, BOOKED",0.0 Block of STOCKTON ST,POINT(37.7857422667796 -122.405878455822)
146173868,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,PARK,NONE,100.0 Block of CASTRO ST,POINT(37.7665410267629 -122.435510227504)
146169710,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,SOUTHERN,NONE,0.0 Block of LANGTON ST,POINT(37.7765674593804 -122.408890024463)
140818993,VEHICLE_THEFT,STOLEN AUTOMOBILE,2014-12-29,BAYVIEW,NONE,REVERE AV / JENNINGS ST,POINT(37.7295447729941 -122.386420682522)
140735438,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,NORTHERN,"ARREST, CITED",GEARY BL / LAGUNA ST,POINT(37.7849531241909 -122.427991151911)
146184398,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,SOUTHERN,NONE,200.0 Block of 3RD ST,POINT(37.7843722316189 -122.39960084328)
140746855,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,MISSION,"ARREST, CITED",MISSION ST / 22ND ST,POINT(37.7554371875394 -122.418748733523)
140719147,KIDNAPPING,FALSE IMPRISONMENT,2014-12-29,BAYVIEW,"ARREST, BOOKED",400.0 Block of BAY SHORE BL,POINT(37.7393801941947 -122.40685393993)
140760059,MISSING_PERSON,MISSING ADULT,2014-12-29,SOUTHERN,NONE,0.0 Block of DORE ST,POINT(37.7738519786006 -122.412996750977)
140741855,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,2014-12-29,NORTHERN,JUVENILE BOOKED,700.0 Block of GOLDEN GATE AV,POINT(37.7807315675079 -122.422530223759)
146156751,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140715991,DRUG_NARCOTIC,SALE OF CONTROLLED SUBSTANCE,2014-12-29,CENTRAL,"ARREST, BOOKED",CLAY ST / LEAVENWORTH ST,POINT(37.7930138513455 -122.41611627761)
140743748,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,NORTHERN,PSYCHOPATHIC CASE,1100.0 Block of FILLMORE ST,POINT(37.7795840808014 -122.431913651167)
146184439,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",2014-12-29,SOUTHERN,NONE,10TH ST / FOLSOM ST,POINT(37.7728115626047 -122.412826648024)
140771460,BURGLARY,"BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY",2014-12-29,SOUTHERN,NONE,0.0 Block of 12TH ST,POINT(37.7739579987436 -122.419807743904)
140705061,LARCENY_THEFT,GRAND THEFT AUTO STRIP,2014-12-29,TARAVAL,NONE,1500.0 Block of 35TH AV,POINT(37.7586530774362 -122.488643424481)
140792353,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,CENTRAL,PSYCHOPATHIC CASE,1000.0 Block of BUSH ST,POINT(37.7894348004982 -122.414737647673)
140827615,LARCENY_THEFT,PETTY THEFT FROM A BUILDING,2014-12-29,MISSION,NONE,2300.0 Block of 16TH ST,POINT(37.7657158874944 -122.409216071434)
146194381,LARCENY_THEFT,GRAND THEFT FROM UNLOCKED AUTO,2014-12-29,NORTHERN,NONE,BUSH ST / WEBSTER ST,POINT(37.7872308879586 -122.431816136158)
140727805,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,RICHMOND,NONE,500.0 Block of JOHNFKENNEDY DR,POINT(37.7724965522563 -122.465838183623)
140779618,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,BAYVIEW,"ARREST, BOOKED",600.0 Block of JAMESTOWN AV,POINT(37.713503589051 -122.388019315282)
140674999,LARCENY_THEFT,PETTY THEFT FROM A BUILDING,2014-12-29,PARK,NONE,1800.0 Block of HAIGHT ST,POINT(37.7692088171652 -122.452842783657)
140785251,OTHER_OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",2014-12-29,SOUTHERN,"ARREST, CITED",800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140812133,NON_CRIMINAL,"AIDED CASE, MENTAL DISTURBED",2014-12-29,MISSION,PSYCHOPATHIC CASE,4400.0 Block of 18TH ST,POINT(37.7606569741829 -122.438280357594)
140689318,MISSING_PERSON,FOUND PERSON,2014-12-29,INGLESIDE,LOCATED,3100.0 Block of MISSION ST,POINT(37.7481302210645 -122.418197979488)
146170723,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,SOUTHERN,NONE,800.0 Block of BRYANT ST,POINT(37.7752316978411 -122.403742962696)
140721205,FORGERY_COUNTERFEITING,"CHECKS, FORGERY (FELONY)",2014-12-29,TARAVAL,"ARREST, BOOKED",2600.0 Block of OCEAN AV,POINT(37.7317504963157 -122.473295483116)
140699527,ASSAULT,THREATS AGAINST LIFE,2014-12-29,MISSION,"ARREST, BOOKED",2700.0 Block of MISSION ST,POINT(37.7524937841637 -122.418610570287)
140797444,LARCENY_THEFT,PETTY THEFT OF PROPERTY,2014-12-29,INGLESIDE,NONE,400.0 Block of GENEVA AV,POINT(37.7211785090369 -122.447714103555)
140800467,LARCENY_THEFT,GRAND THEFT BICYCLE,2014-12-29,RICHMOND,NONE,600.0 Block of 11TH AV,POINT(37.7754960188408 -122.469392153824)
146168160,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,PARK,NONE,1300.0 Block of HAIGHT ST,POINT(37.770355012017 -122.443936945182)
146202235,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,NORTHERN,NONE,POLK ST / FERN ST,POINT(37.7882225424559 -122.420211964949)
140665493,DRUG_NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,2014-12-29,MISSION,"ARREST, BOOKED",HOFF ST / 17TH ST,POINT(37.7633758058355 -122.420434724553)
146177230,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,KEARNY ST / THE EMBARCADERONORTH ST,POINT(37.8074190149298 -122.407278660793)
140672250,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",2014-12-29,RICHMOND,NONE,500.0 Block of 47TH AV,POINT(37.7790445261261 -122.462035928848)
140709966,LARCENY_THEFT,GRAND THEFT FROM LOCKED AUTO,2014-12-29,CENTRAL,NONE,2300.0 Block of POWELL ST,POINT(37.8062948117993 -122.4120917055)
140753123,OTHER_OFFENSES,DEFRAUDING TAXI DRIVER,2014-12-29,TARAVAL,NONE,0.0 Block of JULES AV,POINT(37.7187987659454 -122.461368436633)
140655290,SUSPICIOUS_OCC,SUSPICIOUS OCCURRENCE,2014-12-29,BAYVIEW,NONE,3RD ST / ARMSTRONG AV,POINT(37.7269797737602 -122.393573303211)
140734509,DRIVING_UNDER_THE_INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,2014-12-29,NORTHERN,"ARREST, BOOKED",LARKIN ST / POST ST,POINT(37.7870372043982 -122.41827417166)
140804845,ASSAULT,THREATS AGAINST LIFE,2014-12-29,PARK,"ARREST, BOOKED",1600.0 Block of EDDY ST,POINT(37.7811325252995 -122.434383319572)
